iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,9,30,30
1,218,71,337,162
2,1744,318,5434,1854
3,296,120,971,693
4,138,54,629,247
5,83,18,144,52
6,73,7,221,23
7,17,11,63,39
8,0,1,0,15
9,0,1,0,2
10,0,0,0,0
11,0,0,0,0
