iteration,true_shared,false_shared,true_exposed,false_exposed
0,24,11,30,30
1,152,61,232,143
2,1145,249,2629,1150
3,3449,504,8711,1516
4,3429,662,9124,2724
5,904,722,2473,2235
6,88,555,167,1792
7,4,275,6,913
8,0,109,0,331
9,0,48,0,125
10,0,17,0,54
11,0,7,0,24
12,0,2,0,3
13,0,1,0,1
14,0,0,0,0
15,0,0,0,0
