iteration,true_shared,false_shared,true_exposed,false_exposed
0,23,17,30,30
1,222,45,306,86
2,2434,507,5563,1389
3,4180,896,9676,3146
4,1458,749,3832,2499
5,119,493,236,1512
6,7,258,12,1036
7,3,188,3,615
8,0,112,0,352
9,0,62,0,201
10,0,25,0,84
11,0,7,0,18
12,0,3,0,7
13,0,0,0,2
14,0,0,0,0
