iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,12,30,30
1,120,59,165,184
2,1510,439,3010,1463
3,1681,444,4248,1678
4,664,183,2181,633
5,242,100,545,474
6,78,64,231,242
7,13,30,23,73
8,1,14,2,47
9,0,3,0,12
10,0,2,0,2
11,0,0,0,0
12,0,0,0,0
