iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,11,30,30
1,199,73,297,175
2,2003,300,5136,1369
3,1658,388,4825,1519
4,446,368,1084,1341
5,153,324,360,1031
6,33,227,116,901
7,7,109,9,398
8,0,51,0,175
9,0,17,0,50
10,0,3,0,14
11,0,2,0,2
12,0,1,0,6
13,0,0,0,0
14,0,0,0,0
