iteration,true_shared,false_shared,true_exposed,false_exposed
0,18,13,30,30
1,123,59,185,140
2,1592,175,3110,639
3,3200,436,8255,1185
4,2181,649,5843,2379
5,937,599,2392,1772
6,168,584,408,1784
7,18,462,32,1703
8,1,232,2,724
9,0,93,0,221
10,0,34,0,71
11,0,7,0,11
12,0,1,0,2
13,0,1,0,1
14,0,0,0,0
15,0,0,0,0
