iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,11,30,30
1,103,35,159,96
2,1070,208,2046,654
3,3381,387,7609,1344
4,3903,509,9374,1580
5,2407,810,6399,2655
6,953,1008,2344,3470
7,269,879,694,2993
8,36,454,78,1497
9,2,193,7,586
10,0,60,0,176
11,0,23,0,61
12,0,14,0,31
13,0,3,0,9
14,0,1,0,2
15,0,0,0,1
16,0,0,0,0
