iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,8,30,30
1,148,28,221,67
2,1359,363,2792,872
3,3821,1020,8786,2972
4,4147,1096,10278,3428
5,2079,615,5282,2080
6,489,316,1284,882
7,44,140,103,492
8,2,66,4,155
9,0,24,0,62
10,0,11,0,18
11,0,5,0,13
12,0,1,0,1
13,0,0,0,0
14,0,0,0,0
