iteration,sender,receiver,news_id,news_party,news_veracity
0,bot99__0,reel3__0,1980,N,False
0,bot99__1,bot25__4,1981,N,False
0,bot99__2,207,1982,N,False
0,bot99__2,168,1982,N,False
0,bot99__5,14,1985,N,False
0,bot99__6,bot90__5,1986,N,False
0,bot99__6,bot98__6,1986,N,False
0,bot99__8,bot50__8,1988,N,False
0,bot99__9,bot59__2,1989,N,False
0,bot99__9,220,1989,N,False
0,reel99__0,reel65__6,1990,N,True
0,reel99__0,234,1990,N,True
0,reel99__1,reel89__2,1991,N,True
0,reel99__1,reel4__1,1991,N,True
0,reel99__1,191,1991,N,True
0,reel99__2,reel25__1,1992,N,True
0,reel99__2,reel34__9,1992,N,True
0,reel99__3,reel74__9,1993,N,True
0,reel99__3,231,1993,N,True
0,reel99__4,reel58__8,1994,N,True
0,reel99__4,reel50__5,1994,N,True
0,reel99__5,328,1995,N,True
0,reel99__5,reel91__9,1995,N,True
0,reel99__5,reel20__0,1995,N,True
0,reel99__7,reel86__6,1997,N,True
0,reel99__7,reel64__1,1997,N,True
0,reel99__8,8,1998,N,True
0,reel99__8,80,1998,N,True
0,reel99__9,reel69__1,1999,N,True
0,reel99__9,reel86__1,1999,N,True
1,reel3__0,93,1980,N,False
1,reel3__0,bot4__5,1980,N,False
1,reel3__0,bot13__3,1980,N,False
1,reel3__0,reel29__2,1980,N,False
1,reel3__0,reel37__1,1980,N,False
1,bot25__4,bot16__5,1981,N,False
1,168,22,1982,N,False
1,168,291,1982,N,False
1,168,277,1982,N,False
1,168,0,1982,N,False
1,207,0,1982,N,False
1,168,reel8__6,1982,N,False
1,168,bot10__2,1982,N,False
1,168,reel54__7,1982,N,False
1,14,116,1985,N,False
1,14,144,1985,N,False
1,14,312,1985,N,False
1,14,214,1985,N,False
1,14,bot16__7,1985,N,False
1,14,bot88__9,1985,N,False
1,bot98__6,bot62__4,1986,N,False
1,bot90__5,bot14__8,1986,N,False
1,bot90__5,reel43__0,1986,N,False
1,220,262,1989,N,False
1,220,0,1989,N,False
1,220,reel13__0,1989,N,False
1,220,reel13__7,1989,N,False
1,bot59__2,205,1989,N,False
1,reel65__6,reel5__0,1990,N,True
1,reel65__6,133,1990,N,True
1,234,0,1990,N,True
1,234,reel8__9,1990,N,True
1,234,bot10__5,1990,N,True
1,234,reel29__4,1990,N,True
1,234,bot36__7,1990,N,True
1,234,reel38__1,1990,N,True
1,234,bot44__5,1990,N,True
1,reel89__2,reel42__1,1991,N,True
1,reel89__2,reel16__7,1991,N,True
1,reel89__2,reel36__9,1991,N,True
1,reel89__2,bot99__2,1991,N,True
1,191,53,1991,N,True
1,191,130,1991,N,True
1,191,reel10__4,1991,N,True
1,191,reel14__1,1991,N,True
1,191,bot22__1,1991,N,True
1,191,bot71__7,1991,N,True
1,reel4__1,83,1991,N,True
1,reel4__1,93,1991,N,True
1,reel4__1,201,1991,N,True
1,reel4__1,bot6__2,1991,N,True
1,reel4__1,bot23__3,1991,N,True
1,reel4__1,reel26__8,1991,N,True
