iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,11,30,30
1,163,29,232,88
2,2106,117,4600,492
3,4594,193,10962,684
4,2714,293,6675,838
5,609,529,1571,2150
6,60,679,98,2297
7,3,451,5,1425
8,0,190,0,601
9,0,70,0,197
10,0,16,0,46
11,0,2,0,8
12,0,1,0,1
13,0,0,0,0
14,0,0,0,0
