iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,16,30,30
1,142,55,197,142
2,1493,607,3741,2167
3,2650,783,6927,3236
4,1757,621,4395,2071
5,520,489,1410,1772
6,68,281,168,874
7,8,85,11,239
8,0,24,1,52
9,0,7,0,30
10,0,2,0,4
11,0,1,0,3
12,0,0,0,0
13,0,0,0,0
