iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,16,30,30
1,248,68,354,168
2,1852,389,5635,1682
3,1156,441,3476,1754
4,297,299,706,1383
5,111,150,354,694
6,35,79,82,242
7,8,62,12,185
8,2,36,9,97
9,0,20,0,53
10,0,7,0,26
11,0,2,0,9
12,0,3,0,7
13,0,0,0,2
14,0,0,0,0
