iteration,true_shared,false_shared,true_exposed,false_exposed
0,24,11,30,30
1,154,67,240,175
2,1365,215,2747,1039
3,3870,472,10080,1728
4,3935,645,9665,2016
5,1636,650,4171,1938
6,257,492,579,1653
7,22,347,32,1096
8,3,215,4,632
9,0,112,1,306
10,0,43,0,123
11,0,43,0,109
12,0,60,0,163
13,0,92,0,444
14,0,100,0,345
15,0,72,0,243
16,0,43,0,119
17,0,17,0,64
18,0,12,0,22
19,0,5,0,14
20,0,2,0,5
21,0,3,0,5
22,0,0,0,0
23,0,0,0,0
