iteration,true_shared,false_shared,true_exposed,false_exposed
0,16,12,30,30
1,113,37,181,90
2,1306,233,2591,794
3,2878,533,6928,2052
4,2111,533,4988,1708
5,665,369,1962,1182
6,349,286,787,1098
7,200,238,569,775
8,29,238,66,670
9,3,221,6,828
10,1,165,1,481
11,0,74,0,273
12,0,34,0,96
13,0,14,0,27
14,0,4,0,13
15,0,3,0,6
16,0,0,0,2
17,0,0,0,0
