iteration,true_shared,false_shared,true_exposed,false_exposed
0,23,13,30,30
1,214,50,328,132
2,1990,111,5106,437
3,1184,250,3347,936
4,284,307,831,1510
5,94,211,225,653
6,20,167,38,635
7,2,106,4,387
8,0,40,0,127
9,0,21,0,56
10,0,6,0,17
11,0,2,0,8
12,0,2,0,3
13,0,0,0,2
14,0,0,0,0
