iteration,true_shared,false_shared,true_exposed,false_exposed
0,27,11,30,30
1,209,22,345,64
2,1581,85,4516,217
3,3095,317,7853,1480
4,2012,462,4895,1443
5,492,504,1335,2123
6,44,470,88,1597
7,2,288,4,853
8,0,117,0,411
9,0,46,0,121
10,0,18,0,49
11,0,6,0,13
12,0,2,0,4
13,0,1,0,3
14,0,0,0,1
15,0,0,0,0
