iteration,true_shared,false_shared,true_exposed,false_exposed
0,25,16,30,30
1,210,142,320,297
2,1949,865,5172,3387
3,1868,805,5446,2579
4,614,419,1566,1496
5,155,285,427,834
6,23,169,48,537
7,2,84,2,197
8,0,17,0,42
9,0,4,0,11
10,0,1,0,1
11,0,1,0,1
12,0,0,0,0
13,0,0,0,0
