iteration,true_shared,false_shared,true_exposed,false_exposed
0,23,16,30,30
1,143,21,199,55
2,1563,57,3091,118
3,5484,305,12140,638
4,6311,1401,14744,4592
5,2003,2350,5305,6566
6,207,1729,390,5264
7,16,942,27,2504
8,3,413,3,1079
9,0,121,0,277
10,0,22,0,63
11,0,8,0,11
12,0,1,0,4
13,0,0,0,0
14,0,0,0,0
