iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,14,30,30
1,107,94,153,203
2,986,689,1875,1754
3,4307,1816,9776,4729
4,6503,2462,14802,7390
5,3027,1917,7970,5320
6,618,1001,1435,2851
7,73,632,147,1544
8,2,292,5,855
9,0,94,0,217
10,0,21,0,49
11,0,4,0,8
12,0,0,0,1
13,0,0,0,0
