iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,16,30,30
1,223,70,306,150
2,2405,382,6012,1294
3,3434,923,8183,2471
4,909,1279,2269,4128
5,57,954,126,3058
6,0,417,1,1056
7,0,111,0,228
8,0,31,0,68
9,0,2,0,14
10,0,2,0,2
11,0,0,0,1
12,0,0,0,0
