iteration,true_shared,false_shared,true_exposed,false_exposed
0,25,13,30,30
1,281,53,469,117
2,2340,556,6476,1291
3,2026,907,5547,2915
4,437,883,1011,3066
5,54,548,157,1627
6,0,267,2,707
7,0,99,0,258
8,0,30,0,68
9,0,8,0,17
10,0,2,0,3
11,0,0,0,0
12,0,0,0,0
