iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,13,30,30
1,144,41,213,88
2,1365,611,3348,1722
3,3418,1247,9736,3961
4,2814,1041,7214,3024
5,716,525,1874,1375
6,65,235,147,687
7,4,99,5,216
8,1,21,1,60
9,0,6,0,7
10,0,4,0,5
11,0,0,0,3
12,0,0,0,0
