iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,17,30,30
1,238,84,354,172
2,2242,859,6241,2784
3,1096,710,3390,2213
4,151,259,334,941
5,39,123,141,462
6,4,61,15,179
7,0,30,0,85
8,0,26,0,98
9,0,13,0,33
10,0,3,0,7
11,0,0,0,1
12,0,0,0,0
