iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,11,30,30
1,207,49,301,92
2,1887,441,5662,1412
3,1431,934,4616,3219
4,401,543,998,1806
5,159,177,447,452
6,23,75,60,178
7,2,28,4,87
8,0,13,2,41
9,0,3,0,11
10,0,0,0,0
11,0,0,0,0
