iteration,true_shared,false_shared,true_exposed,false_exposed
0,23,11,30,30
1,145,32,201,72
2,1948,435,4135,1071
3,4128,1066,10735,3438
4,1996,1339,5187,3650
5,250,947,626,2703
6,26,507,42,1300
7,0,307,1,813
8,0,87,0,258
9,0,14,0,44
10,0,2,0,7
11,0,0,0,0
12,0,0,0,0
