iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,14,30,30
1,167,47,232,101
2,2006,206,4435,603
3,4593,728,11038,1881
4,2999,1330,7597,4301
5,786,1204,2049,3447
6,85,699,169,2013
7,3,386,7,1021
8,0,221,0,614
9,0,97,0,237
10,0,24,0,57
11,0,8,0,12
12,0,0,0,0
13,0,0,0,0
