iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,20,30,30
1,206,139,311,258
2,2080,1357,4833,3947
3,1591,891,4177,3324
4,384,283,935,737
5,32,122,92,371
6,4,33,7,115
7,2,13,2,26
8,0,5,0,6
9,0,3,0,3
10,0,0,0,0
11,0,0,0,0
