iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,16,30,30
1,233,50,318,117
2,1663,369,5203,849
3,3876,1086,8965,3213
4,3301,1470,8152,5285
5,867,1126,2288,3103
6,55,578,127,1730
7,3,214,3,554
8,0,61,0,127
9,0,16,0,34
10,0,1,0,4
11,0,1,0,1
12,0,0,0,1
13,0,0,0,0
