iteration,true_shared,false_shared,true_exposed,false_exposed
0,24,18,30,30
1,120,71,173,130
2,1141,397,2218,1114
3,4393,1306,8907,3987
4,5989,2483,14181,6813
5,2582,2802,6815,8148
6,395,1873,944,5341
7,25,773,39,2000
8,3,180,3,409
9,0,27,0,66
10,0,3,0,4
11,0,0,0,0
12,0,0,0,0
