iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,18,30,30
1,133,56,192,150
2,1506,317,3548,833
3,3827,1013,9171,3923
4,3127,1568,7829,5131
5,1164,1336,3163,4401
6,170,692,430,2225
7,11,257,20,792
8,1,87,1,246
9,0,27,0,84
10,0,4,0,29
11,0,0,0,1
12,0,0,0,0
