iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,18,30,30
1,287,112,410,260
2,1740,537,6160,2139
3,1170,674,2985,2327
4,294,402,730,1604
5,72,232,237,843
6,7,156,12,461
7,1,99,1,293
8,0,33,0,123
9,0,12,0,49
10,0,2,0,7
11,0,1,0,2
12,0,0,0,0
13,0,0,0,0
