iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,16,30,30
1,143,70,202,142
2,1335,616,3304,1663
3,2756,1068,7345,4321
4,1923,979,4919,3188
5,469,699,1176,1983
6,69,400,149,1198
7,5,215,11,565
8,0,101,0,308
9,0,25,0,57
10,0,7,0,13
11,0,0,0,2
12,0,0,0,0
