iteration,sender,receiver,news_id,news_party,news_veracity
0,bot45__0,200,900,N,False
0,bot45__1,bot35__6,901,N,False
0,bot45__2,bot7__6,902,N,False
0,bot45__2,250,902,N,False
0,bot45__3,bot36__4,903,N,False
0,bot45__4,reel24__0,904,N,False
0,bot45__4,reel32__8,904,N,False
0,bot45__4,reel2__7,904,N,False
0,bot45__5,51,905,N,False
0,bot45__6,bot2__0,906,N,False
0,bot45__6,bot18__2,906,N,False
0,bot45__7,306,907,N,False
0,bot45__7,224,907,N,False
0,bot45__8,bot43__8,908,N,False
0,bot45__9,reel44__4,909,N,False
0,bot45__9,reel23__7,909,N,False
0,reel45__0,reel11__1,910,N,True
0,reel45__0,184,910,N,True
0,reel45__0,reel14__8,910,N,True
0,reel45__1,reel42__3,911,N,True
0,reel45__2,reel2__7,912,N,True
0,reel45__2,125,912,N,True
0,reel45__3,reel35__3,913,N,True
0,reel45__3,85,913,N,True
0,reel45__4,reel21__2,914,N,True
0,reel45__4,reel26__0,914,N,True
0,reel45__5,reel42__0,915,N,True
0,reel45__5,reel21__1,915,N,True
0,reel45__5,reel27__4,915,N,True
0,reel45__6,reel20__5,916,N,True
0,reel45__6,reel4__6,916,N,True
0,reel45__7,reel28__2,917,N,True
0,reel45__8,reel9__6,918,N,True
0,reel45__8,reel8__0,918,N,True
0,reel45__8,reel39__0,918,N,True
0,reel45__9,reel36__3,919,N,True
0,reel45__9,78,919,N,True
0,reel45__9,reel37__1,919,N,True
1,200,98,900,N,False
1,200,109,900,N,False
1,200,285,900,N,False
1,200,188,900,N,False
1,200,40,900,N,False
1,200,3,900,N,False
1,200,232,900,N,False
1,200,224,900,N,False
1,200,203,900,N,False
1,200,118,900,N,False
1,200,31,900,N,False
1,200,276,900,N,False
1,200,9,900,N,False
1,200,332,900,N,False
1,200,271,900,N,False
1,200,26,900,N,False
1,200,280,900,N,False
1,200,304,900,N,False
1,200,56,900,N,False
1,200,165,900,N,False
1,200,103,900,N,False
1,200,324,900,N,False
1,200,334,900,N,False
1,200,142,900,N,False
1,200,236,900,N,False
1,200,10,900,N,False
1,200,119,900,N,False
1,200,reel16__0,900,N,False
1,200,reel18__6,900,N,False
1,200,reel25__3,900,N,False
1,200,bot28__4,900,N,False
1,200,bot38__2,900,N,False
1,bot35__6,bot15__9,901,N,False
1,bot35__6,reel6__5,901,N,False
1,bot35__6,190,901,N,False
1,bot7__6,reel0__3,902,N,False
1,bot7__6,110,902,N,False
1,bot7__6,bot12__5,902,N,False
1,bot7__6,bot45__3,902,N,False
1,250,59,902,N,False
1,250,252,902,N,False
1,250,0,902,N,False
1,250,reel2__4,902,N,False
1,250,bot9__6,902,N,False
1,250,reel31__9,902,N,False
1,250,reel34__3,902,N,False
1,250,bot44__1,902,N,False
1,bot36__4,bot4__6,903,N,False
1,bot36__4,bot33__1,903,N,False
1,reel2__7,190,904,N,False
1,reel2__7,261,904,N,False
1,reel2__7,reel16__8,904,N,False
1,reel24__0,80,904,N,False
1,reel24__0,227,904,N,False
1,51,237,905,N,False
1,51,83,905,N,False
1,51,25,905,N,False
1,51,reel6__3,905,N,False
1,51,reel35__6,905,N,False
1,bot18__2,245,906,N,False
1,bot18__2,140,906,N,False
1,306,195,907,N,False
1,306,273,907,N,False
1,306,218,907,N,False
1,306,181,907,N,False
1,306,reel21__4,907,N,False
1,306,reel27__8,907,N,False
1,306,reel29__9,907,N,False
1,224,261,907,N,False
1,224,141,907,N,False
1,224,232,907,N,False
1,224,291,907,N,False
1,224,200,907,N,False
1,224,122,907,N,False
1,224,304,907,N,False
1,224,332,907,N,False
1,224,9,907,N,False
1,224,236,907,N,False
1,224,133,907,N,False
1,224,271,907,N,False
1,224,324,907,N,False
1,224,reel39__5,907,N,False
1,bot43__8,293,908,N,False
1,reel23__7,105,909,N,False
1,reel23__7,72,909,N,False
1,reel23__7,bot38__0,909,N,False
1,reel44__4,reel0__0,909,N,False
1,reel14__8,97,910,N,True
1,reel14__8,181,910,N,True
1,reel14__8,reel19__9,910,N,True
1,reel14__8,bot25__9,910,N,True
1,184,284,910,N,True
