iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,16,30,30
1,196,111,274,252
2,1781,535,4401,2193
3,674,413,2120,1824
4,160,236,427,925
5,64,100,157,310
6,16,51,26,180
7,2,33,2,87
8,0,15,0,43
9,0,3,0,8
10,0,2,0,3
11,0,1,0,1
12,0,1,0,2
13,0,0,0,0
14,0,0,0,0
