iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,20,30,30
1,139,80,190,137
2,1700,674,3880,1475
3,3376,1617,7901,5599
4,2127,1631,5500,4806
5,724,767,1774,2217
6,124,195,300,470
7,1,31,7,83
8,0,3,0,5
9,0,1,0,1
10,0,0,0,0
11,0,0,0,0
