iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,12,30,30
1,123,103,163,230
2,2321,678,4646,2416
3,2615,779,6366,2803
4,563,539,1437,1860
5,41,344,85,1031
6,1,166,2,462
7,0,58,0,158
8,0,29,0,53
9,0,13,0,17
10,0,5,0,9
11,0,2,0,2
12,0,0,0,2
13,0,0,0,0
