iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,11,30,30
1,190,30,279,49
2,1855,146,4573,294
3,4143,1184,8754,3983
4,2629,1917,6450,5151
5,474,1218,1213,3808
6,18,619,31,1712
7,0,204,0,546
8,0,48,0,108
9,0,16,0,32
10,0,5,0,8
11,0,1,0,2
12,0,0,0,0
13,0,0,0,0
