iteration,sender,receiver,news_id,news_party,news_veracity
0,bot15__0,49,300,N,False
0,bot15__0,110,300,N,False
0,bot15__1,109,301,N,False
0,bot15__1,bot6__1,301,N,False
0,bot15__1,196,301,N,False
0,bot15__2,281,302,N,False
0,bot15__2,reel2__5,302,N,False
0,bot15__3,63,303,N,False
0,bot15__3,167,303,N,False
0,bot15__4,20,304,N,False
0,bot15__4,bot10__4,304,N,False
0,bot15__4,reel1__6,304,N,False
0,bot15__5,152,305,N,False
0,bot15__6,237,306,N,False
0,bot15__7,320,307,N,False
0,bot15__8,338,308,N,False
0,bot15__9,45,309,N,False
0,reel15__0,reel13__9,310,N,True
0,reel15__0,19,310,N,True
0,reel15__1,337,311,N,True
0,reel15__1,123,311,N,True
0,reel15__2,reel6__3,312,N,True
0,reel15__2,308,312,N,True
0,reel15__2,134,312,N,True
0,reel15__3,reel12__0,313,N,True
0,reel15__3,reel4__8,313,N,True
0,reel15__3,308,313,N,True
0,reel15__4,reel10__8,314,N,True
0,reel15__5,31,315,N,True
0,reel15__5,289,315,N,True
0,reel15__6,260,316,N,True
0,reel15__6,44,316,N,True
0,reel15__6,58,316,N,True
0,reel15__7,314,317,N,True
0,reel15__7,140,317,N,True
0,reel15__8,202,318,N,True
0,reel15__9,322,319,N,True
0,reel15__9,71,319,N,True
1,49,255,300,N,False
1,49,192,300,N,False
1,49,0,300,N,False
1,110,0,300,N,False
1,110,264,300,N,False
1,110,bot7__3,300,N,False
1,110,bot7__6,300,N,False
1,110,reel12__4,300,N,False
1,196,249,301,N,False
1,196,204,301,N,False
1,196,67,301,N,False
1,109,67,301,N,False
1,196,53,301,N,False
1,196,330,301,N,False
1,196,0,301,N,False
1,109,0,301,N,False
1,196,reel3__5,301,N,False
1,bot6__1,187,301,N,False
1,109,56,301,N,False
1,109,200,301,N,False
1,109,303,301,N,False
1,109,324,301,N,False
1,109,148,301,N,False
1,109,322,301,N,False
1,109,229,301,N,False
1,109,104,301,N,False
1,109,332,301,N,False
1,109,295,301,N,False
1,109,271,301,N,False
1,109,122,301,N,False
1,109,50,301,N,False
1,109,98,301,N,False
1,109,323,301,N,False
1,109,bot2__3,301,N,False
1,281,135,302,N,False
1,281,139,302,N,False
1,281,159,302,N,False
1,281,251,302,N,False
1,281,108,302,N,False
1,281,284,302,N,False
1,281,127,302,N,False
1,281,272,302,N,False
1,281,36,302,N,False
1,281,122,302,N,False
1,281,0,302,N,False
1,281,reel5__5,302,N,False
1,reel2__5,202,302,N,False
1,63,56,303,N,False
