iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,6,30,30
1,161,27,234,83
2,1442,611,4056,1892
3,550,125,2540,469
4,291,11,956,39
5,204,5,567,18
6,72,17,135,39
7,30,6,95,34
8,4,0,8,2
9,2,0,2,0
10,0,0,0,0
11,0,0,0,0
