iteration,true_shared,false_shared,true_exposed,false_exposed
0,23,12,30,30
1,368,65,533,124
2,1694,623,3185,2062
3,3950,1545,9516,3862
4,5570,1633,12981,4922
5,2967,1229,7345,3275
6,648,617,1630,1730
7,39,198,78,553
8,2,38,4,122
9,0,8,0,17
10,0,1,0,2
11,0,0,0,0
12,0,0,0,0
