iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,17,30,30
1,259,129,381,244
2,2269,1113,6056,3831
3,4283,2074,10124,5830
4,1903,1514,4765,4391
5,285,699,732,1819
6,15,168,23,497
7,0,33,0,83
8,0,4,0,16
9,0,1,0,2
10,0,0,0,2
11,0,0,0,0
