iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,18,30,30
1,120,62,168,138
2,1454,665,2769,1835
3,5226,1850,12432,4904
4,5371,2407,12707,6927
5,1409,2423,3756,7092
6,103,1483,192,4292
7,11,562,15,1419
8,2,120,2,307
9,0,29,0,46
10,0,6,0,12
11,0,2,0,5
12,0,1,0,1
13,0,0,0,0
14,0,0,0,0
