iteration,sender,receiver,news_id,news_party,news_veracity
0,bot39__0,reel26__9,780,N,False
0,bot39__0,bot13__1,780,N,False
0,bot39__1,bot22__8,781,N,False
0,bot39__1,reel6__2,781,N,False
0,bot39__1,52,781,N,False
0,bot39__2,reel37__7,782,N,False
0,bot39__2,bot12__1,782,N,False
0,bot39__4,248,784,N,False
0,bot39__6,bot8__1,786,N,False
0,bot39__6,bot9__4,786,N,False
0,bot39__7,10,787,N,False
0,bot39__7,bot17__6,787,N,False
0,bot39__7,reel24__7,787,N,False
0,bot39__8,284,788,N,False
0,bot39__8,147,788,N,False
0,bot39__9,reel24__5,789,N,False
0,reel39__0,328,790,N,True
0,reel39__1,reel26__0,791,N,True
0,reel39__1,reel7__4,791,N,True
0,reel39__1,reel33__6,791,N,True
0,reel39__2,14,792,N,True
0,reel39__2,329,792,N,True
0,reel39__3,168,793,N,True
0,reel39__4,reel36__4,794,N,True
0,reel39__4,reel21__3,794,N,True
0,reel39__4,236,794,N,True
0,reel39__5,224,795,N,True
0,reel39__5,reel1__7,795,N,True
0,reel39__6,317,796,N,True
0,reel39__6,119,796,N,True
0,reel39__6,reel7__2,796,N,True
0,reel39__7,reel14__5,797,N,True
0,reel39__7,198,797,N,True
0,reel39__8,reel20__2,798,N,True
0,reel39__9,329,799,N,True
0,reel39__9,171,799,N,True
1,bot13__1,172,780,N,False
1,bot13__1,219,780,N,False
1,bot13__1,240,780,N,False
1,reel26__9,reel0__4,780,N,False
1,reel26__9,138,780,N,False
1,reel26__9,103,780,N,False
1,bot22__8,104,781,N,False
1,bot22__8,bot16__9,781,N,False
1,bot22__8,267,781,N,False
1,reel6__2,111,781,N,False
1,reel6__2,5,781,N,False
1,reel6__2,265,781,N,False
1,reel6__2,bot16__1,781,N,False
1,reel6__2,bot19__1,781,N,False
1,reel6__2,reel36__3,781,N,False
1,reel37__7,303,782,N,False
1,bot12__1,104,782,N,False
1,bot12__1,bot20__6,782,N,False
1,248,277,784,N,False
1,248,323,784,N,False
1,248,38,784,N,False
1,248,169,784,N,False
1,248,26,784,N,False
1,248,53,784,N,False
1,248,67,784,N,False
1,248,119,784,N,False
1,248,311,784,N,False
1,248,291,784,N,False
1,248,158,784,N,False
1,248,134,784,N,False
1,bot8__1,10,786,N,False
1,bot8__1,bot2__0,786,N,False
1,bot8__1,bot26__7,786,N,False
1,bot9__4,159,786,N,False
1,bot9__4,reel0__0,786,N,False
1,bot9__4,bot33__1,786,N,False
1,reel24__7,53,787,N,False
1,10,291,787,N,False
1,10,142,787,N,False
1,10,169,787,N,False
1,10,285,787,N,False
1,10,277,787,N,False
1,10,323,787,N,False
1,10,bot7__5,787,N,False
1,10,reel9__1,787,N,False
1,10,bot26__1,787,N,False
1,10,bot33__2,787,N,False
1,284,184,788,N,False
1,284,159,788,N,False
1,284,21,788,N,False
1,284,251,788,N,False
1,284,127,788,N,False
1,284,329,788,N,False
1,284,0,788,N,False
1,147,0,788,N,False
1,284,reel8__6,788,N,False
1,147,6,788,N,False
1,147,89,788,N,False
1,147,reel6__0,788,N,False
1,reel24__5,148,789,N,False
1,reel24__5,251,789,N,False
1,328,306,790,N,True
1,328,275,790,N,True
1,328,218,790,N,True
1,328,4,790,N,True
1,328,78,790,N,True
1,328,181,790,N,True
1,328,0,790,N,True
1,328,bot1__5,790,N,True
1,328,bot2__6,790,N,True
1,328,reel3__2,790,N,True
1,328,bot6__2,790,N,True
1,328,bot24__0,790,N,True
1,328,reel27__9,790,N,True
1,reel33__6,5,791,N,True
1,reel33__6,40,791,N,True
1,reel33__6,reel7__7,791,N,True
1,reel26__0,reel4__9,791,N,True
