iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,19,30,30
1,82,43,109,94
2,1081,202,1802,473
3,3790,873,7316,2693
4,4794,2237,10987,6674
5,3316,2951,8192,8646
6,923,1964,2399,5692
7,54,753,106,2081
8,5,197,7,518
9,0,46,1,109
10,0,7,0,15
11,0,1,0,1
12,0,1,0,1
13,0,1,0,1
14,0,0,0,1
15,0,0,0,0
