iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,14,30,30
1,240,60,333,110
2,2257,267,5448,904
3,6055,1069,13001,3346
4,5118,2095,12151,5846
5,1789,2171,4724,5995
6,174,1430,414,3996
7,6,962,8,2879
8,0,562,0,1598
9,0,216,0,536
10,0,42,0,98
11,0,7,0,19
12,0,0,0,2
13,0,0,0,0
