iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,18,30,30
1,162,99,209,199
2,1884,468,4246,1448
3,4633,1158,10907,3873
4,2913,1628,7635,4692
5,904,1290,2133,4277
6,220,785,572,2114
7,25,361,34,1011
8,1,112,1,289
9,0,34,0,103
10,0,7,0,27
11,0,2,0,5
12,0,0,0,2
13,0,0,0,0
