iteration,true_shared,false_shared,true_exposed,false_exposed
0,18,16,30,30
1,87,64,127,147
2,1221,457,2069,1318
3,2533,882,7624,3088
4,1822,802,5007,2156
5,591,517,1636,1898
6,65,295,146,959
7,6,139,9,372
8,1,52,2,117
9,0,14,0,41
10,0,4,0,10
11,0,1,0,3
12,0,0,0,1
13,0,0,0,0
