iteration,true_shared,false_shared,true_exposed,false_exposed
0,23,12,30,30
1,120,55,165,108
2,1133,606,2189,1704
3,4764,1540,11850,4597
4,6383,1856,15065,4969
5,2438,1559,6465,4162
6,345,786,887,2104
7,18,222,38,566
8,3,52,3,110
9,1,12,1,23
10,0,2,0,6
11,0,0,0,2
12,0,0,0,0
