iteration,true_shared,false_shared,true_exposed,false_exposed
0,23,18,30,30
1,217,47,309,103
2,2166,242,4715,509
3,5139,857,11813,2915
4,3436,1968,8643,5929
5,670,2179,1819,6340
6,55,1268,89,3460
7,3,461,3,1240
8,1,262,1,974
9,0,224,0,668
10,0,106,0,317
11,0,38,0,99
12,0,7,0,15
13,0,1,0,5
14,0,0,0,1
15,0,0,0,0
