iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,13,30,30
1,142,58,184,121
2,1383,219,2484,714
3,3767,742,9543,2404
4,3233,1288,8701,3965
5,947,1321,2517,4153
6,111,869,225,2436
7,6,363,8,941
8,1,72,1,174
9,0,6,0,19
10,0,1,0,1
11,0,0,0,0
12,0,0,0,0
