iteration,true_shared,false_shared,true_exposed,false_exposed
0,27,14,30,30
1,219,49,345,102
2,1788,340,4585,1083
3,3447,938,8658,3205
4,1974,1167,4949,3659
5,309,704,766,1992
6,21,264,33,716
7,2,61,2,178
8,0,13,0,34
9,0,1,0,3
10,0,0,0,0
11,0,0,0,0
