iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,11,30,30
1,147,77,201,151
2,2084,576,4159,1697
3,3529,1375,9000,4101
4,1484,1415,3642,4292
5,291,657,780,1916
6,25,229,47,654
7,2,61,2,182
8,0,24,0,56
9,0,6,0,13
10,0,3,0,5
11,0,1,0,2
12,0,0,0,0
13,0,0,0,0
