iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,12,30,30
1,244,82,373,180
2,1242,347,4721,1825
3,446,194,1862,1080
4,263,75,1255,269
5,163,40,388,98
6,91,21,192,75
7,51,15,186,43
8,18,17,35,68
9,5,3,7,9
10,2,0,3,0
11,0,0,0,0
12,0,0,0,0
