iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,14,30,30
1,142,59,188,118
2,1472,373,3555,1303
3,3400,1140,7201,3276
4,3086,1752,8425,5180
5,1908,1601,4955,4379
6,341,1026,849,3147
7,32,541,42,1362
8,0,203,4,501
9,0,45,0,85
10,0,9,0,15
11,0,2,0,2
12,0,0,0,0
13,0,0,0,0
