iteration,true_shared,false_shared,true_exposed,false_exposed
0,23,9,30,30
1,196,24,277,48
2,1686,61,3879,121
3,4797,462,9735,1104
4,4687,1339,11429,3983
5,1781,1749,4388,5109
6,286,1343,736,3669
7,24,624,41,1682
8,1,190,1,490
9,0,43,0,81
10,0,4,0,15
11,0,0,0,3
12,0,0,0,0
