iteration,true_shared,false_shared,true_exposed,false_exposed
0,23,17,30,30
1,259,62,360,124
2,2678,509,5923,1449
3,5481,1195,12981,3597
4,2379,1684,6065,5733
5,332,1573,810,4471
6,11,806,20,2323
7,0,255,1,628
8,0,62,0,137
9,0,19,0,37
10,0,1,0,3
11,0,0,0,0
12,0,0,0,0
