iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,17,30,30
1,291,107,437,211
2,2499,809,7061,2821
3,2105,1130,5545,3866
4,343,691,836,2028
5,44,291,118,797
6,2,86,7,244
7,1,20,1,55
8,0,5,0,7
9,0,2,0,3
10,0,0,0,0
11,0,0,0,0
