iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,15,30,30
1,116,52,164,106
2,1480,431,2395,1229
3,4938,1423,10435,4386
4,4539,2447,11232,6690
5,1830,2249,4551,6443
6,390,1003,969,2854
7,41,292,70,724
8,4,76,4,175
9,0,12,0,33
10,0,4,0,7
11,0,0,0,1
12,0,0,0,0
