iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,11,30,30
1,441,65,718,120
2,1520,749,5146,2282
3,423,213,1223,655
4,290,104,1224,417
5,205,80,679,467
6,56,48,137,144
7,9,17,32,51
8,0,3,0,10
9,0,2,0,4
10,0,0,0,1
11,0,0,0,0
