iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,12,30,30
1,155,41,197,111
2,1722,311,3389,818
3,4868,1016,10683,3350
4,3979,1720,9785,4599
5,1306,1580,3490,4570
6,146,865,331,2476
7,10,302,14,872
8,0,101,1,226
9,0,26,0,56
10,0,4,0,11
11,0,1,0,3
12,0,0,0,0
13,0,0,0,0
