iteration,true_shared,false_shared,true_exposed,false_exposed
0,25,9,30,30
1,180,93,263,194
2,2035,612,4265,2190
3,2562,722,6670,2112
4,1018,481,2716,1607
5,211,322,548,1052
6,17,201,24,543
7,2,92,4,308
8,1,27,1,82
9,1,11,1,17
10,0,1,0,4
11,0,0,0,0
12,0,0,0,0
