iteration,sender,receiver,news_id,news_party,news_veracity
0,bot52__0,143,1040,N,False
0,bot52__1,reel47__0,1041,N,False
0,bot52__1,reel46__9,1041,N,False
0,bot52__2,reel46__5,1042,N,False
0,bot52__2,bot46__2,1042,N,False
0,bot52__3,reel49__2,1043,N,False
0,bot52__3,bot48__3,1043,N,False
0,bot52__4,reel40__3,1044,N,False
0,bot52__5,291,1045,N,False
0,bot52__5,reel42__3,1045,N,False
0,bot52__6,228,1046,N,False
0,bot52__6,318,1046,N,False
0,bot52__6,reel37__9,1046,N,False
0,bot52__7,bot47__2,1047,N,False
0,bot52__7,reel46__8,1047,N,False
0,bot52__8,214,1048,N,False
0,bot52__8,272,1048,N,False
0,bot52__9,reel40__9,1049,N,False
0,reel52__0,161,1050,N,True
0,reel52__0,175,1050,N,True
0,reel52__0,reel10__9,1050,N,True
0,reel52__1,reel26__9,1051,N,True
0,reel52__1,reel0__8,1051,N,True
0,reel52__2,reel23__4,1052,N,True
0,reel52__2,297,1052,N,True
0,reel52__3,129,1053,N,True
0,reel52__4,reel4__4,1054,N,True
0,reel52__5,reel47__0,1055,N,True
0,reel52__5,345,1055,N,True
0,reel52__5,110,1055,N,True
0,reel52__6,199,1056,N,True
0,reel52__6,144,1056,N,True
0,reel52__7,reel3__5,1057,N,True
0,reel52__7,188,1057,N,True
0,reel52__8,295,1058,N,True
0,reel52__8,reel37__4,1058,N,True
0,reel52__9,306,1059,N,True
0,reel52__9,50,1059,N,True
1,143,177,1040,N,False
1,143,131,1040,N,False
1,143,278,1040,N,False
1,143,227,1040,N,False
1,143,225,1040,N,False
1,143,46,1040,N,False
1,143,0,1040,N,False
1,143,reel11__0,1040,N,False
1,reel47__0,reel0__8,1041,N,False
1,reel46__9,186,1041,N,False
1,bot46__2,51,1042,N,False
1,bot46__2,bot14__4,1042,N,False
1,bot46__2,bot49__2,1042,N,False
1,reel46__5,reel47__4,1042,N,False
1,reel49__2,reel35__9,1043,N,False
1,reel40__3,reel4__7,1044,N,False
1,reel40__3,reel44__5,1044,N,False
1,reel42__3,302,1045,N,False
1,291,252,1045,N,False
1,291,224,1045,N,False
1,291,332,1045,N,False
1,291,72,1045,N,False
1,291,213,1045,N,False
1,291,208,1045,N,False
1,291,60,1045,N,False
1,291,129,1045,N,False
