iteration,true_shared,false_shared,true_exposed,false_exposed
0,24,20,30,30
1,241,52,333,96
2,2403,525,5466,1242
3,4068,1622,9717,5497
4,1608,1648,4192,5063
5,328,790,868,2173
6,32,219,58,541
7,0,50,1,104
8,0,7,0,20
9,0,0,0,5
10,0,0,0,0
