iteration,true_shared,false_shared,true_exposed,false_exposed
0,24,15,30,30
1,231,64,349,151
2,1392,305,4011,982
3,1217,461,3444,1632
4,674,537,2115,2139
5,258,396,604,1307
6,73,203,201,497
7,10,67,23,203
8,1,11,4,34
9,0,2,0,3
10,0,0,0,0
11,0,0,0,0
